X,Y,fingerMag
5.4,6.1,47.304912
5.4,6.2,47.606085
5.4,6.3,48.086309
5.4,6.4,48.769676
5.4,6.5,49.660278
5.4,6.6,50.712439
5.4,6.7,51.872867
5.4,6.8,53.088273
5.4,6.9,54.305366
5.4,7.0,55.470856
5.4,7.1,56.531452
5.4,7.2,57.433864
5.4,7.3,58.124801
5.4,7.4,58.550974
5.4,7.5,58.659091
5.4,7.6,58.395862
5.4,7.7,57.707997
5.4,7.8,56.542205
5.4,7.9,54.845197
5.4,8.0,52.563681
5.5,0.0,49.843706
5.5,0.1,50.790088
5.5,0.2,51.739992
5.5,0.3,52.721679
5.5,0.4,53.763410
5.5,0.5,54.893446
5.5,0.6,56.140049
5.5,0.7,57.531479
5.5,0.8,59.095997
5.5,0.9,60.861864
5.5,1.0,62.857341
5.5,1.1,65.110690
5.5,1.2,67.650170
5.5,1.3,70.504044
5.5,1.4,73.698321
5.5,1.5,77.087044
5.5,1.6,80.233948
5.5,1.7,82.674801
5.5,1.8,83.945369
5.5,1.9,83.593568
5.5,2.0,81.527106
5.5,2.1,78.064766
5.5,2.2,73.547792
5.5,2.3,68.317429
5.5,2.4,62.714921
5.5,2.5,57.081512
5.5,2.6,51.758447
5.5,2.7,47.086969
5.5,2.8,43.353926
5.5,2.9,40.556097
5.5,3.0,38.593968
5.5,3.1,37.367963
5.5,3.2,36.778503
5.5,3.3,36.726012
5.5,3.4,37.110912
5.5,3.5,37.833627
5.5,3.6,38.794578
5.5,3.7,39.894190
5.5,3.8,41.033667
5.5,3.9,42.148014
5.5,4.1,43.218165
5.5,4.2,44.228337
5.5,4.3,45.162749
5.5,4.4,46.005619
5.5,4.5,46.741163
5.5,4.6,47.354201
5.5,4.7,47.843328
5.5,4.8,48.220893
5.5,4.9,48.499845
5.5,5.0,48.693133
5.5,5.1,48.813703
5.5,5.2,48.874503
5.5,5.3,48.888482
5.5,5.4,48.868588
5.5,5.5,48.827779
5.5,5.6,48.779173
5.5,5.7,48.735997
5.5,5.8,48.711480
5.5,5.9,48.718852
5.5,6.0,48.771342
5.5,6.1,48.882179
5.5,6.2,49.064592
5.5,6.3,49.331810
5.5,6.4,49.697036
5.5,6.5,50.163281
5.5,6.6,50.708189
5.5,6.7,51.305529
5.5,6.8,51.929066
5.5,6.9,52.552566
5.5,7.0,53.149797
5.5,7.1,53.694525
5.5,7.2,54.160516
5.5,7.3,54.521537
5.5,7.4,54.751353
5.5,7.5,54.823733
5.5,7.6,54.712441
5.5,7.7,54.391245
5.5,7.8,53.833911
5.5,7.9,53.014205
5.5,8.0,51.905894
5.6,0.0,58.203158
5.6,0.1,57.238058
5.6,0.2,56.625361
5.6,0.3,56.311409
5.6,0.4,56.242540
5.6,0.5,56.365097
5.6,0.6,56.625417
5.6,0.7,56.969843
5.6,0.8,57.344713
5.6,0.9,57.696369
5.6,1.0,57.971150
5.6,1.1,58.115397
5.6,1.2,58.075450
5.6,1.3,57.797649
5.6,1.4,57.228873
5.6,1.5,56.357193
5.6,1.6,55.240214
5.6,1.7,53.942240
5.6,1.8,52.527578
5.6,1.9,51.059876
5.6,2.0,49.583371
5.6,2.1,48.120122
5.6,2.2,46.690974
5.6,2.3,45.316775
5.6,2.4,44.018371
5.6,2.5,42.816607
5.6,2.6,41.732330
5.6,2.7,40.786386
5.6,2.8,39.996397
5.6,2.9,39.362789
5.6,3.0,38.880281
5.6,3.1,38.543586
5.6,3.2,38.347420
5.6,3.3,38.286497
5.6,3.4,38.355531
5.6,3.5,38.549237
5.6,3.6,38.862328
5.6,3.7,39.289521
5.6,3.8,39.825379
5.6,3.9,40.458047
5.6,4.1,41.166941
5.6,4.2,41.930851
5.6,4.3,42.728569
5.6,4.4,43.538888
5.6,4.5,44.340598
5.6,4.6,45.112973
5.6,4.7,45.846302
5.6,4.8,46.541880
5.6,4.9,47.201478
5.6,5.0,47.826869
5.6,5.1,48.419823
5.6,5.2,48.982111
5.6,5.3,49.515507
5.6,5.4,50.021780
5.6,5.5,50.502193
5.6,5.6,50.951340
5.6,5.7,51.359143
5.6,5.8,51.715424
5.6,5.9,52.010006
5.6,6.0,52.232713
5.6,6.1,52.373369
5.6,6.2,52.421795
5.6,6.3,52.367816
5.6,6.4,52.201280
5.6,6.5,51.921299
5.6,6.6,51.550048
5.6,6.7,51.113225
5.6,6.8,50.636532
5.6,6.9,50.145667
5.6,7.0,49.666332
5.6,7.1,49.224226
5.6,7.2,48.845049
5.6,7.3,48.554502
5.6,7.4,48.378284
5.6,7.5,48.342096
5.6,7.6,48.471638
5.6,7.7,48.792610
5.6,7.8,49.330712
5.6,7.9,50.111644
5.6,8.0,51.161106
